step,wallclock_time,tokens_processed,lr,train_loss,val_loss,val_perplexity
500,103.47889848053455,32768000,9.817718381265239e-05,,2.8580757856369017,17.42795952145538
510,105.48282933048904,33423360,9.809585213741224e-05,2.8287453651428223,,
520,107.48559806123376,34078720,9.801278456753194e-05,2.838804244995117,,
530,109.4906560909003,34734080,9.792798444896107e-05,2.805284023284912,,
540,111.49569615907967,35389440,9.784145519743607e-05,2.8055636882781982,,
550,113.49786428175867,36044800,9.775320029834254e-05,2.7784037590026855,,
560,115.50229796022177,36700160,9.766322330657499e-05,2.748108386993408,,
570,117.50556893832982,37355520,9.757152784639347e-05,2.766197443008423,,
580,119.50840913876891,38010880,9.74781176112778e-05,2.735647678375244,,
590,121.51138720288873,38666240,9.738299636377862e-05,2.729368209838867,,
600,123.51636855117977,39321600,9.728616793536588e-05,2.7369422912597656,,
600,124.12335843034089,39321600,9.728616793536588e-05,,2.733768177032471,15.390773046520687
610,126.12858978100121,39976960,9.718763622627459e-05,2.745262622833252,,
620,128.13024863414466,40632320,9.70874052053476e-05,2.74422025680542,,
630,130.1310837622732,41287680,9.698547890987583e-05,2.6874985694885254,,
640,132.13394348695874,41943040,9.68818614454356e-05,2.6549854278564453,,
650,134.13576890341938,42598400,9.677655698572327e-05,2.703176259994507,,
660,136.13813289813697,43253760,9.666956977238711e-05,2.6722140312194824,,
670,138.14062775485218,43909120,9.65609041148565e-05,2.710819721221924,,
680,140.14526111073792,44564480,9.645056439016825e-05,2.6193079948425293,,
690,142.14898394048214,45219840,9.633855504279041e-05,2.6533806324005127,,
700,144.1528730839491,45875200,9.622488058444312e-05,2.630711555480957,,
700,144.757605323568,45875200,9.622488058444312e-05,,2.647717094421387,14.121763166545099
710,146.76547890342772,46530560,9.610954559391703e-05,2.6634364128112793,,
720,148.76924514584243,47185920,9.599255471688873e-05,2.656449556350708,,
730,150.77404827810824,47841280,9.587391266573367e-05,2.637208938598633,,
740,152.77758808620274,48496640,9.575362421933639e-05,2.584618330001831,,
750,154.77991372905672,49152000,9.563169422289797e-05,2.641662836074829,,
760,156.78460373356938,49807360,9.550812758774086e-05,2.582620143890381,,
770,158.78528435900807,50462720,9.538292929111113e-05,2.642706871032715,,
780,160.78784140013158,51118080,9.525610437597792e-05,2.574596881866455,,
790,162.79029479064047,51773440,9.51276579508303e-05,2.5823869705200195,,
800,164.79266418889165,52428800,9.499759518947156e-05,2.570035934448242,,
800,165.39701368846,52428800,9.499759518947156e-05,,2.582847476005554,13.234770246715316
810,167.4007020741701,53084160,9.486592133081076e-05,2.6106972694396973,,
820,169.40359523519874,53739520,9.473264167865172e-05,2.6016745567321777,,
830,171.40571857057512,54394880,9.459776160147941e-05,2.581366777420044,,
840,173.41039808653295,55050240,9.446128653224364e-05,2.542893886566162,,
850,175.41179721057415,55705600,9.432322196814033e-05,2.545665979385376,,
860,177.4127694312483,56360960,9.418357347038998e-05,2.555086612701416,,
870,179.41548268683255,57016320,9.404234666401372e-05,2.517822742462158,,
880,181.41649490222335,57671680,9.389954723760671e-05,2.507049560546875,,
890,183.41756304726005,58327040,9.375518094310903e-05,2.5029940605163574,,
900,185.41926349513233,58982400,9.360925359557397e-05,2.5359435081481934,,
900,186.02283531799912,58982400,9.360925359557397e-05,,2.513670873641968,12.350182911869085
910,188.0255938321352,59637760,9.346177107293382e-05,2.5115857124328613,,
920,190.02886775135994,60293120,9.331273931576306e-05,2.4984006881713867,,
930,192.0316376425326,60948480,9.316216432703917e-05,2.5188565254211426,,
940,194.0341475661844,61603840,9.301005217190073e-05,2.500962734222412,,
950,196.03637318126857,62259200,9.285640897740315e-05,2.462390422821045,,
960,198.03715596348047,62914560,9.270124093227193e-05,2.5090525150299072,,
970,200.03968060016632,63569920,9.254455428665329e-05,2.4841666221618652,,
980,202.04406093619764,64225280,9.238635535186246e-05,2.488229513168335,,
990,204.04813069850206,64880640,9.222665050012948e-05,2.47780179977417,,
1000,206.0507303327322,65536000,9.206544616434248e-05,2.457235813140869,,
1000,206.65492461435497,65536000,9.206544616434248e-05,,2.469739484786987,11.819367325535588
1010,208.65623186714947,66191360,9.190274883778861e-05,2.4857723712921143,,
1020,210.65763540752232,66846720,9.173856507389244e-05,2.469271659851074,,
1030,212.6580978743732,67502080,9.157290148595206e-05,2.4686479568481445,,
1040,214.65869917534292,68157440,9.140576474687264e-05,2.417552947998047,,
1050,216.6630742419511,68812800,9.123716158889764e-05,2.4226160049438477,,
1060,218.66649856604636,69468160,9.106709880333769e-05,2.4230380058288574,,
1070,220.66932210698724,70123520,9.089558324029699e-05,2.4625930786132812,,
1080,222.67295119538903,70778880,9.072262180839743e-05,2.4570364952087402,,
1090,224.67485471628606,71434240,9.054822147450023e-05,2.422569751739502,,
1100,226.6772214565426,72089600,9.037238926342544e-05,2.4602317810058594,,
1100,227.28092280216515,72089600,9.037238926342544e-05,,2.426642966270447,11.320813863623442
1110,229.28424376249313,72744960,9.019513225766887e-05,2.430115222930908,,
1120,231.28686953149736,73400320,9.001645759711687e-05,2.3724863529205322,,
1130,233.29062136262655,74055680,8.983637247875872e-05,2.3658928871154785,,
1140,235.29389602318406,74711040,8.96548841563967e-05,2.374460220336914,,
1150,237.2964465841651,75366400,8.947199994035401e-05,2.3927793502807617,,
1160,239.2996040377766,76021760,8.928772719718019e-05,2.3948488235473633,,
1170,241.30109623074532,76677120,8.910207334935446e-05,2.3506970405578613,,
1180,243.30358557403088,77332480,8.891504587498675e-05,2.400102138519287,,
1190,245.30586258322,77987840,8.872665230751644e-05,2.388154983520508,,
1200,247.31076843477786,78643200,8.853690023540897e-05,2.3902838230133057,,
1200,247.9154816735536,78643200,8.853690023540897e-05,,2.3612318992614747,10.60400647729309
1210,249.9188865404576,79298560,8.834579730185013e-05,2.355273485183716,,
1220,251.9234090037644,79953920,8.815335120443822e-05,2.3436059951782227,,
1230,253.92744686827064,80609280,8.795956969487399e-05,2.3504652976989746,,
1240,255.93542906455696,81264640,8.776446057864839e-05,2.35374116897583,,
1250,257.9409374538809,81920000,8.756803171472816e-05,2.357513427734375,,
1260,259.9465780239552,82575360,8.73702910152393e-05,2.393205165863037,,
1270,261.95182540267706,83230720,8.717124644514836e-05,2.36928129196167,,
1280,263.96124030277133,83886080,8.697090602194161e-05,2.340660810470581,,
1290,265.9665273427963,84541440,8.676927781530204e-05,2.362787961959839,,
1300,267.969964530319,85196800,8.656636994678447e-05,2.327976703643799,,
1300,268.57366172224283,85196800,8.656636994678447e-05,,2.3268542289733887,10.245660283685991
1310,270.574678376317,85852160,8.636219058948821e-05,2.314363479614258,,
1320,272.57536771148443,86507520,8.615674796772803e-05,2.3576836585998535,,
1330,274.5776048153639,87162880,8.595005035670278e-05,2.30594539642334,,
1340,276.5792728792876,87818240,8.574210608216205e-05,2.362670421600342,,
1350,278.5798052866012,88473600,8.553292352007096e-05,2.3445136547088623,,
1360,280.58060292713344,89128960,8.532251109627256e-05,2.3243179321289062,,
1370,282.5811056084931,89784320,8.511087728614862e-05,2.297917366027832,,
1380,284.58139932341874,90439680,8.489803061427816e-05,2.3010263442993164,,
1390,286.58252287469804,91095040,8.468397965409408e-05,2.2802178859710693,,
1400,288.5830057989806,91750400,8.446873302753783e-05,2.2734766006469727,,
1400,289.18640947155654,91750400,8.446873302753783e-05,,2.2914149284362795,9.888919900892178
1410,291.1875914428383,92405760,8.425229940471217e-05,2.3238892555236816,,
1420,293.18769081123173,93061120,8.403468750353185e-05,2.3261473178863525,,
1430,295.1877082698047,93716480,8.381590608937251e-05,2.309476375579834,,
1440,297.18943264707923,94371840,8.359596397471764e-05,2.2790613174438477,,
1450,299.1884917858988,95027200,8.337487001880352e-05,2.3463850021362305,,
1460,301.19122952222824,95682560,8.315263312726247e-05,2.293238878250122,,
1470,303.19416779465973,96337920,8.292926225176408e-05,2.3595871925354004,,
1480,305.1964798346162,96993280,8.270476638965462e-05,2.2772281169891357,,
1490,307.19921032711864,97648640,8.247915458359471e-05,2.311087131500244,,
1500,309.20828165858984,98304000,8.2252435921195e-05,2.3045473098754883,,
1500,309.8153001908213,98304000,8.2252435921195e-05,,2.2839093446731566,9.814975628842804
1510,311.82084849104285,98959360,8.202461953465014e-05,2.254162073135376,,
1520,313.8271341919899,99614720,8.179571460037095e-05,2.260582208633423,,
1530,315.8338901475072,100270080,8.156573033861484e-05,2.271150588989258,,
1540,317.83858546614647,100925440,8.133467601311432e-05,2.2740232944488525,,
1550,319.8451444339007,101580800,8.110256093070393e-05,2.2384743690490723,,
1560,321.8501322623342,102236160,8.086939444094533e-05,2.2565741539001465,,
1570,323.856846049428,102891520,8.063518593575074e-05,2.331707715988159,,
1580,325.86510750837624,103546880,8.039994484900463e-05,2.2985241413116455,,
1590,327.87103273533285,104202240,8.016368065618361e-05,2.2885355949401855,,
1600,329.8775819540024,104857600,7.992640287397496e-05,2.274343967437744,,
1600,330.4840460270643,104857600,7.992640287397496e-05,,2.2524180173873902,9.510705105432397
1610,332.489547630772,105512960,7.968812105989316e-05,2.268519878387451,,
1620,334.4952315483242,106168320,7.94488448118949e-05,2.262299060821533,,
1630,336.50119240023196,106823680,7.920858376799257e-05,2.215679407119751,,
1640,338.50710231252015,107479040,7.8967347605866e-05,2.2800416946411133,,
1650,340.5140729099512,108134400,7.87251460424726e-05,2.220250129699707,,
1660,342.5202719941735,108789760,7.848198883365607e-05,2.2431044578552246,,
1670,344.5260667633265,109445120,7.82378857737533e-05,2.2521705627441406,,
1680,346.5315244626254,110100480,7.799284669519994e-05,2.2266464233398438,,
1690,348.5368144903332,110755840,7.774688146813433e-05,2.209684371948242,,
1700,350.54300209879875,111411200,7.75e-05,2.2267937660217285,,
1700,351.1496314872056,111411200,7.75e-05,,2.244157886505127,9.432469001543229
1710,353.15552965924144,112066560,7.725221223514646e-05,2.2128396034240723,,
1720,355.1673236209899,112721920,7.700352815442876e-05,2.233487367630005,,
1730,357.1745750363916,113377280,7.675395777480538e-05,2.1800947189331055,,
1740,359.1826116386801,114032640,7.650351114893485e-05,2.1833362579345703,,
1750,361.18946648202837,114688000,7.625219836477074e-05,2.235471248626709,,
1760,363.1976063065231,115343360,7.600002954515531e-05,2.21266508102417,,
1770,365.20597257465124,115998720,7.57470148474119e-05,2.192356586456299,,
1780,367.21351173333824,116654080,7.549316446293564e-05,2.2010135650634766,,
1790,369.22016713395715,117309440,7.523848861678297e-05,2.216397285461426,,
1800,371.22777870856225,117964800,7.498299756725984e-05,2.200326442718506,,
1800,371.83459560759366,117964800,7.498299756725984e-05,,2.2027141094207763,9.049541644573479
1810,373.84151110611856,118620160,7.472670160550849e-05,2.1612203121185303,,
1820,375.8496581315994,119275520,7.446961105509287e-05,2.147667407989502,,
1830,377.8569162543863,119930880,7.421173627158288e-05,2.1204938888549805,,
1840,379.8639755025506,120586240,7.39530876421372e-05,2.1927590370178223,,
1850,381.87318395636976,121241600,7.369367558508489e-05,2.208880662918091,,
1860,383.8798614833504,121896960,7.343351054950582e-05,2.1734468936920166,,
1870,385.8925900310278,122552320,7.317260301480962e-05,2.1502413749694824,,
1880,387.89941643737257,123207680,7.291096349031381e-05,2.1550214290618896,,
1890,389.90705954283476,123863040,7.264860251482025e-05,2.267987012863159,,
1900,391.9146060105413,124518400,7.23855306561908e-05,2.225884437561035,,
1900,392.5216949712485,124518400,7.23855306561908e-05,,2.1777546882629393,8.826465825762375
1910,394.529489018023,125173760,7.212175851092154e-05,2.1850123405456543,,
1920,396.5357170384377,125829120,7.185729670371604e-05,2.183598279953003,,
1930,398.54313418641686,126484480,7.159215588705735e-05,2.16330623626709,,
1940,400.5504687950015,127139840,7.132634674077886e-05,2.1799190044403076,,
1950,402.55791256576777,127795200,7.105987997163423e-05,2.169389247894287,,
1960,404.5657611899078,128450560,7.079276631286612e-05,2.1832265853881836,,
1970,406.5721028428525,129105920,7.052501652377369e-05,2.170055389404297,,
1980,408.5793469455093,129761280,7.025664138927943e-05,2.157388687133789,,
1990,410.586928229779,130416640,6.998765171949463e-05,2.1704869270324707,,
2000,412.5938111227006,131072000,6.971805834928398e-05,2.149016857147217,,
2000,413.199716091156,131072000,6.971805834928398e-05,,2.1671234130859376,8.733126277074325
2010,415.20901054143906,131727360,6.944787213782909e-05,2.109588146209717,,
2020,417.2163976673037,132382720,6.91771039681912e-05,2.1477062702178955,,
2030,419.22403391450644,133038080,6.890576474687264e-05,2.10476016998291,,
2040,421.2244403064251,133693440,6.863386540337773e-05,2.16011381149292,,
2050,423.227348793298,134348800,6.836141688977238e-05,2.130587100982666,,
2060,425.23440422303975,135004160,6.808843018024297e-05,2.1694650650024414,,
2070,427.24361018650234,135659520,6.781491627065436e-05,2.1202073097229004,,
2080,429.2504595145583,136314880,6.754088617810694e-05,2.15769100189209,,
2090,431.2573831938207,136970240,6.726635094049291e-05,2.1162900924682617,,
2100,433.26768897101283,137625600,6.699132161605159e-05,2.1440868377685547,,
2100,433.8744758181274,137625600,6.699132161605159e-05,,2.14526629447937,8.544316238614838
2110,435.8830747772008,138280960,6.671580928292405e-05,2.2164461612701416,,
2120,437.89118895865977,138936320,6.643982503870691e-05,2.1306211948394775,,
2130,439.8987164385617,139591680,6.616338000000531e-05,2.1227123737335205,,
2140,441.9064637441188,140247040,6.588648530198505e-05,2.126635789871216,,
2150,443.91445185802877,140902400,6.560915209792424e-05,2.138458728790283,,
2160,445.9216264113784,141557760,6.533139155876386e-05,2.0830421447753906,,
2170,447.9281748794019,142213120,6.505321487265794e-05,2.1133909225463867,,
2180,449.93636645935476,142868480,6.477463324452287e-05,2.154122829437256,,
2190,451.94355439953506,143523840,6.449565789558595e-05,2.1752638816833496,,
2200,453.95003300718963,144179200,6.421630006293359e-05,2.0988640785217285,,
2200,454.5556963663548,144179200,6.421630006293359e-05,,2.127785325050354,8.39625123803905
2210,456.5630165543407,144834560,6.393657099905855e-05,2.100876569747925,,
2220,458.5697527974844,145489920,6.365648197140674e-05,2.0889732837677,,
2230,460.57725423946977,146145280,6.337604426192336e-05,2.1387951374053955,,
2240,462.5859261509031,146800640,6.309526916659844e-05,2.0963826179504395,,
2250,464.5940891392529,147456000,6.281416799501188e-05,2.117964744567871,,
2260,466.6043532937765,148111360,6.25327520698779e-05,2.1290783882141113,,
2270,468.61182975396514,148766720,6.225103272658888e-05,2.070864677429199,,
2280,470.61907484196126,149422080,6.196902131275896e-05,2.0890417098999023,,
2290,472.6262889672071,150077440,6.168672918776675e-05,2.0924386978149414,,
2300,474.63646530359983,150732800,6.140416772229784e-05,2.092219352722168,,
2300,475.2430258244276,150732800,6.140416772229784e-05,,2.1053801774978638,8.210223758664405
2310,477.25112622976303,151388160,6.11213482978869e-05,2.1375746726989746,,
2320,479.2581397909671,152043520,6.083828230645909e-05,2.0926337242126465,,
2330,481.2654119785875,152698880,6.0554981149871265e-05,2.077746868133545,,
2340,483.27197240665555,153354240,6.027145623945272e-05,2.1313705444335938,,
2350,485.2798745036125,154009600,5.99877189955455e-05,2.056065082550049,,
2360,487.2865247707814,154664960,5.9703780847044414e-05,2.1303763389587402,,
2370,489.2930437102914,155320320,5.9419653230936677e-05,2.1070456504821777,,
2380,491.301282890141,155975680,5.913534759184123e-05,2.0679030418395996,,
2390,493.3126824554056,156631040,5.8850875381547794e-05,2.1088976860046387,,
2400,495.32060397416353,157286400,5.856624805855549e-05,2.1114039421081543,,
2400,495.92816535942256,157286400,5.856624805855549e-05,,2.0903830766677856,8.088012899962775
2410,497.93539942614734,157941760,5.8281477087611394e-05,2.085254669189453,,
2420,499.94264456257224,158597120,5.799657393924867e-05,2.1040120124816895,,
2430,501.94976026937366,159252480,5.771155008932464e-05,2.058713436126709,,
2440,503.9565876778215,159907840,5.742641701855837e-05,2.0948562622070312,,
2450,505.9645655620843,160563200,5.7141186212068416e-05,2.121727466583252,,
2460,507.9768223501742,161218560,5.6855869158910036e-05,2.114119052886963,,
2470,509.98568289354444,161873920,5.657047735161255e-05,2.1251909732818604,,
2480,511.99233860708773,162529280,5.628502228571633e-05,2.146444797515869,,
2490,513.9995774142444,163184640,5.5999515459309815e-05,2.1463699340820312,,
2500,516.009766831994,163840000,5.571396837256636e-05,2.0730485916137695,,
2500,516.616184540093,163840000,5.571396837256636e-05,,2.06366503238678,7.8747783035619285
2510,518.6235461831093,164495360,5.5428392527280955e-05,2.0723657608032227,,
2520,520.6303765438497,165150720,5.5142799426407005e-05,2.0568339824676514,,
2530,522.6372550632805,165806080,5.4857200573593e-05,2.0800395011901855,,
2540,524.6455948315561,166461440,5.457160747271906e-05,2.0877323150634766,,
2550,526.6528841145337,167116800,5.428603162743365e-05,2.0871357917785645,,
2560,528.6597529109567,167772160,5.4000484540690175e-05,2.0634937286376953,,
2570,530.6675359085202,168427520,5.371497771428367e-05,2.092288017272949,,
2580,532.6722384709865,169082880,5.342952264838746e-05,2.0051684379577637,,
2590,534.673759907484,169738240,5.314413084108998e-05,2.1099071502685547,,
2600,536.6795771121979,170393600,5.28588137879316e-05,2.0711441040039062,,
2600,537.2866389434785,170393600,5.28588137879316e-05,,2.080869126319885,8.011428832992616
2610,539.2973190024495,171048960,5.257358298144164e-05,2.0572776794433594,,
2620,541.3043664954603,171704320,5.2288449910675384e-05,2.105182647705078,,
2630,543.3107757475227,172359680,5.2003426060751326e-05,2.0976662635803223,,
2640,545.3174745440483,173015040,5.1718522912388623e-05,2.041247606277466,,
2650,547.324745265767,173670400,5.143375194144452e-05,2.026524543762207,,
2660,549.3307230155915,174325760,5.1149124618452216e-05,2.069545269012451,,
2670,551.3369768299162,174981120,5.086465240815877e-05,2.086383819580078,,
2680,553.3445102591068,175636480,5.058034676906334e-05,2.0852622985839844,,
2690,555.3513117525727,176291840,5.0296219152955604e-05,2.0820460319519043,,
2700,557.3588870987296,176947200,5.001228100445451e-05,2.066525459289551,,
2700,557.9655099660158,176947200,5.001228100445451e-05,,2.062399959564209,7.86482243432391
2710,559.9724410101771,177602560,4.972854376054728e-05,2.024853229522705,,
2720,561.9781866390258,178257920,4.944501885012874e-05,2.0739169120788574,,
2730,563.9849374163896,178913280,4.916171769354093e-05,2.062361478805542,,
2740,565.9934981390834,179568640,4.887865170211312e-05,2.0068511962890625,,
2750,567.9996975921094,180224000,4.8595832277702165e-05,2.0712664127349854,,
2760,570.0064918790013,180879360,4.831327081223327e-05,2.072603702545166,,
2770,572.0133077688515,181534720,4.803097868724105e-05,2.0686473846435547,,
2780,574.0206645391881,182190080,4.7748967273411125e-05,2.0687828063964844,,
2790,576.0290631949902,182845440,4.7467247930122136e-05,2.0332677364349365,,
2800,578.0356624145061,183500800,4.718583200498815e-05,2.0266776084899902,,
2800,578.64242352359,183500800,4.718583200498815e-05,,2.0466614723205567,7.742010994926014
2810,580.6511098500341,184156160,4.690473083340158e-05,2.05739688873291,,
2820,582.6578093394637,184811520,4.6623955738076656e-05,2.0412259101867676,,
2830,584.6676539275795,185466880,4.6343518028593275e-05,2.04201078414917,,
2840,586.6751778312027,186122240,4.6063429000941456e-05,2.064004421234131,,
2850,588.6820226665586,186777600,4.578369993706643e-05,2.0427281856536865,,
2860,590.6886893548071,187432960,4.5504342104414055e-05,2.030731678009033,,
2870,592.6955053266138,188088320,4.522536675547715e-05,2.0347845554351807,,
2880,594.7026759497821,188743680,4.4946785127342066e-05,2.068023681640625,,
2890,596.7092223819345,189399040,4.466860844123616e-05,2.005436897277832,,
2900,598.7163053825498,190054400,4.439084790207579e-05,2.0597927570343018,,
2900,599.3237275797874,190054400,4.439084790207579e-05,,2.0380862951278687,7.675905716136065
2910,601.3320891335607,190709760,4.411351469801495e-05,2.0381903648376465,,
2920,603.3403480872512,191365120,4.383661999999471e-05,2.017883777618408,,
2930,605.3475894462317,192020480,4.356017496129309e-05,2.051417827606201,,
2940,607.3540797531605,192675840,4.3284190717075956e-05,2.041330099105835,,
2950,609.3608081787825,193331200,4.3008678383948434e-05,2.030148506164551,,
2960,611.3681087307632,193986560,4.2733649059507115e-05,2.0793204307556152,,
2970,613.3747489061207,194641920,4.245911382189306e-05,2.0234827995300293,,
2980,615.3814956098795,195297280,4.218508372934566e-05,2.0470049381256104,,
2990,617.3881976865232,195952640,4.1911569819757045e-05,2.036759853363037,,
3000,619.3949457705021,196608000,4.1638583110227635e-05,2.0545120239257812,,
3000,620.0009574461728,196608000,4.1638583110227635e-05,,2.0259358882904053,7.583204657100183
3010,622.0071593429893,197263360,4.1366134596622276e-05,2.0414233207702637,,
3020,624.0146817751229,197918720,4.109423525312736e-05,2.013042688369751,,
3030,626.0206317808479,198574080,4.0822896031808826e-05,2.0841965675354004,,
3040,628.0272372309119,199229440,4.055212786217091e-05,2.0264415740966797,,
3050,630.0334690902382,199884800,4.028194165071604e-05,2.0587716102600098,,
3060,632.0401875451207,200540160,4.001234828050537e-05,2.031869411468506,,
3070,634.0479173474014,201195520,3.974335861072058e-05,2.006950855255127,,
3080,636.0549892429262,201850880,3.9474983476226315e-05,2.0070104598999023,,
3090,638.0620722025633,202506240,3.92072336871339e-05,2.018066883087158,,
3100,640.0688840691,203161600,3.894012002836577e-05,2.0064618587493896,,
3100,640.6755105871707,203161600,3.894012002836577e-05,,2.008075773715973,7.448970044069372
3110,642.6809178479016,203816960,3.8673653259221166e-05,1.9768409729003906,,
3120,644.6852261349559,204472320,3.8407844112942684e-05,2.0201892852783203,,
3130,646.6855909023434,205127680,3.814270329628396e-05,1.9700140953063965,,
3140,648.6916787419468,205783040,3.7878241489078455e-05,2.041780948638916,,
3150,650.6984390355647,206438400,3.761446934380921e-05,2.056267738342285,,
3160,652.7057603783906,207093760,3.7351397485179755e-05,2.0131120681762695,,
3170,654.7115767635405,207749120,3.7089036509686215e-05,2.0251731872558594,,
3180,656.7179536167532,208404480,3.6827396985190406e-05,2.051117420196533,,
3190,658.7234240155667,209059840,3.656648945049421e-05,1.9781205654144287,,
3200,660.7296181023121,209715200,3.630632441491512e-05,1.9960120916366577,,
3200,661.3368394002318,209715200,3.630632441491512e-05,,2.01633882522583,7.510776269584605
3210,663.3437970913947,210370560,3.60469123578628e-05,2.047311544418335,,
3220,665.3504561986774,211025920,3.5788263728417126e-05,2.0217790603637695,,
3230,667.3582032825798,211681280,3.553038894490714e-05,2.010056972503662,,
3240,669.3649270050228,212336640,3.5273298394491515e-05,2.029999256134033,,
3250,671.3715619072318,212992000,3.501700243274017e-05,2.0409374237060547,,
3260,673.3785125333816,213647360,3.476151138321705e-05,2.0117292404174805,,
3270,675.3842105511576,214302720,3.450683553706438e-05,1.999183177947998,,
3280,677.3926171194762,214958080,3.4252985152588104e-05,1.9541807174682617,,
3290,679.4000457357615,215613440,3.39999704548447e-05,2.049213409423828,,
3300,681.4080366753042,216268800,3.374780163522929e-05,2.0077688694000244,,
3300,682.0148629862815,216268800,3.374780163522929e-05,,2.004619228839874,7.423266792643567
3310,684.0215193983167,216924160,3.349648885106517e-05,1.9794609546661377,,
3320,686.0285478066653,217579520,3.324604222519463e-05,1.9872366189956665,,
3330,688.0353810023516,218234880,3.299647184557126e-05,2.0202057361602783,,
3340,690.0413357615471,218890240,3.274778776485355e-05,2.007871389389038,,
3350,692.0486622899771,219545600,3.249999999999999e-05,1.9697521924972534,,
3360,694.0540419649333,220200960,3.225311853186566e-05,1.9897899627685547,,
3370,696.0610151831061,220856320,3.200715330480008e-05,2.0127687454223633,,
3380,698.0690661631525,221511680,3.176211422624672e-05,1.988996982574463,,
3390,700.075876031071,222167040,3.1518011166343944e-05,2.0122852325439453,,
3400,702.0836209300905,222822400,3.127485395752739e-05,1.9934120178222656,,
3400,702.6902726627886,222822400,3.127485395752739e-05,,1.9909158110618592,7.322236477794518
3410,704.6973446421325,223477760,3.1032652394134006e-05,2.0027427673339844,,
3420,706.7042233794928,224133120,3.079141623200744e-05,2.0196590423583984,,
3430,708.7111252620816,224788480,3.055115518810512e-05,1.9894962310791016,,
3440,710.717812359333,225443840,3.031187894010687e-05,2.0031158924102783,,
